-1.23105,-0.589027
-1.22386,-0.589964
-1.21102,-0.591632
-1.20377,-0.592578
-1.19661,-0.59351
-1.18805,-0.594623
-1.18075,-0.595568
-1.16768,-0.597257
-1.1601,-0.598234
-1.15274,-0.599182
-1.14401,-0.600302
-1.13673,-0.601233
-1.12391,-0.602863
-1.1167,-0.603777
-1.10938,-0.604708
-1.10192,-0.60566
-1.09324,-0.606767
-1.08022,-0.608424
-1.07272,-0.609378
-1.06578,-0.610261
-1.05685,-0.611394
-1.04904,-0.612385
-1.03591,-0.614048
-1.02838,-0.614998
-1.02144,-0.615872
-1.01271,-0.616967
-1.00554,-0.61787
-0.992697,-0.619496
-0.98514,-0.620452
-0.977665,-0.621398
-0.969494,-0.622431
-0.962685,-0.623293
-0.950457,-0.624839
-0.942383,-0.62586
-0.934238,-0.626887
-0.925181,-0.628028
-0.917555,-0.628985
-0.904893,-0.630574
-0.896942,-0.631579
-0.889746,-0.632491
-0.880835,-0.633619
-0.873045,-0.634606
-0.860617,-0.636181
-0.851809,-0.637297
-0.843648,-0.638331
-0.834923,-0.639436
-0.82787,-0.640328
-0.814816,-0.641975
-0.801049,-0.643709
-0.800082,-0.643831
-0.79283,-0.64475
-0.785663,-0.645662
-0.772949,-0.647278
-0.765174,-0.648266
-0.758034,-0.649175
-0.749399,-0.650274
-0.742088,-0.651204
-0.729199,-0.652844
-0.721513,-0.65382
-0.714684,-0.654684
-0.706112,-0.655767
-0.699024,-0.656664
-0.685,-0.658451
-0.679273,-0.65918
-0.672026,-0.660102
-0.663409,-0.661199
-0.656189,-0.662118
-0.643448,-0.663742
-0.63597,-0.664694
-0.628789,-0.665609
-0.620085,-0.666716
-0.612874,-0.667632
-0.600154,-0.669242
-0.592562,-0.670208
-0.585089,-0.671164
-0.576351,-0.672281
-0.56895,-0.673227
-0.556298,-0.674844
-0.548468,-0.675844
-0.539458,-0.676994
-0.530646,-0.67812
-0.523459,-0.679037
-0.511054,-0.680618
-0.50333,-0.6816
-0.495486,-0.682595
-0.488113,-0.683535
-0.481068,-0.684437
-0.468749,-0.686013
-0.460504,-0.687069
-0.452688,-0.68807
-0.443982,-0.689184
-0.436594,-0.69013
-0.423463,-0.691812
-0.416005,-0.692765
-0.408906,-0.693671
-0.400409,-0.694752
-0.39361,-0.695617
-0.381058,-0.697225
-0.373293,-0.698222
-0.365663,-0.699199
-0.35622,-0.700409
-0.348792,-0.701361
-0.335732,-0.703034
-0.328445,-0.703968
-0.321593,-0.704845
-0.312594,-0.705996
-0.305037,-0.70696
-0.292175,-0.708595
-0.283949,-0.709646
-0.275941,-0.710675
-0.266996,-0.711825
-0.254054,-0.713488
-0.245554,-0.714579
-0.239787,-0.71532
-0.231586,-0.716373
-0.224811,-0.717243
-0.217701,-0.718155
-0.204844,-0.719801
-0.197308,-0.720763
-0.18963,-0.72174
-0.181022,-0.722839
-0.173232,-0.72384
-0.160121,-0.725524
-0.152534,-0.726498
-0.145327,-0.727422
-0.136256,-0.728585
-0.128263,-0.729609
-0.115165,-0.731287
-0.107176,-0.73231
-0.0997551,-0.733257
-0.090351,-0.734456
-0.0828979,-0.735404
-0.0703964,-0.737001
-0.0625753,-0.738004
-0.0553679,-0.738927
-0.0469646,-0.740003
-0.0398013,-0.74092
-0.0271761,-0.742535
-0.0194802,-0.74352
-0.0120476,-0.744471
-0.00344826,-0.74557
0.00378812,-0.746493
0.0165874,-0.74812
0.0251801,-0.749212
0.030932,-0.749949
0.0396119,-0.751062
0.046915,-0.751997
0.0596639,-0.753628
0.067242,-0.754597
0.0744034,-0.755513
0.0830959,-0.756625
0.0902526,-0.75754
0.103165,-0.759189
0.110673,-0.760144
0.117994,-0.761073
0.126474,-0.76215
0.133574,-0.763059
0.145817,-0.764628
0.154074,-0.765685
0.161142,-0.766592
0.169852,-0.767708
0.177213,-0.768652
0.189968,-0.770286
0.197424,-0.771241
0.204261,-0.772115
0.212842,-0.773209
0.220123,-0.774136
0.232901,-0.775765
0.240506,-0.776741
0.247718,-0.777667
0.256216,-0.778756
0.263732,-0.77972
0.276302,-0.781331
0.283856,-0.782299
0.29125,-0.783245
0.300096,-0.784377
0.307358,-0.785305
0.319487,-0.786849
0.328274,-0.787966
0.343119,-0.789868
0.345117,-0.790124
0.352115,-0.791023
0.364474,-0.792607
0.372124,-0.793588
0.379394,-0.79452
0.388158,-0.795642
0.395407,-0.796569
0.40884,-0.798287
0.415633,-0.799152
0.423734,-0.800183
0.432424,-0.801287
0.439837,-0.802234
0.452767,-0.80389
0.460698,-0.804905
0.467738,-0.805806
0.47643,-0.806918
0.484201,-0.807913
0.497575,-0.809623
0.50481,-0.810548
0.51214,-0.811483
0.520988,-0.812611
0.528403,-0.813553
0.541315,-0.815193
0.549084,-0.816188
0.556527,-0.817142
0.565363,-0.818273
0.572094,-0.819134
0.584758,-0.820754
0.592355,-0.821725
0.600241,-0.822733
0.608723,-0.823816
0.616113,-0.824759
0.628893,-0.826385
0.636624,-0.827366
0.64338,-0.828227
0.652539,-0.829401
0.660595,-0.830432
0.674028,-0.832151
0.681095,-0.833056
0.688038,-0.833943
0.696545,-0.83503
0.70377,-0.835953
0.716788,-0.837616
0.723877,-0.83852
0.731948,-0.839548
0.738781,-0.840416
0.751267,-0.842013
0.75838,-0.842926
0.765721,-0.843867
0.772778,-0.84477
0.781431,-0.845878
0.788146,-0.846738
0.800847,-0.848363
0.808403,-0.84933
0.816715,-0.850393
0.823495,-0.851258
0.836575,-0.852923
0.84329,-0.853777
0.850476,-0.854696
0.857776,-0.855632
0.865978,-0.856683
0.8734,-0.857634
0.88645,-0.859305
0.894331,-0.860314
0.901056,-0.861174
0.909732,-0.862284
0.916976,-0.863211
0.929604,-0.864821
0.937244,-0.865794
0.945867,-0.866891
0.953578,-0.86788
0.960727,-0.868799
0.973701,-0.870464
0.981006,-0.871402
0.988071,-0.872309
0.996913,-0.873443
1.00465,-0.874436
1.01767,-0.876104
1.02518,-0.877065
1.0325,-0.877999
1.04713,-0.879861
1.04842,-0.880027
1.06089,-0.881623
1.06843,-0.882589
1.07547,-0.883488
1.08411,-0.884594
1.09176,-0.885572
1.10416,-0.887157
1.11229,-0.888196
1.11955,-0.889122
1.12816,-0.890219
1.14109,-0.891864
1.14801,-0.892741
1.15552,-0.893698
1.16295,-0.89465
1.17193,-0.895801
1.17962,-0.896784
1.19296,-0.898491
1.20084,-0.899497
1.20897,-0.900536
1.21733,-0.901604
1.22427,-0.902489
1.23707,-0.904119
1.245,-0.905126
1.25193,-0.906002
1.26057,-0.9071
1.26819,-0.908073
1.28289,-0.909948
1.28867,-0.910686
1.29587,-0.911606
1.30466,-0.912728
1.31183,-0.913643
1.32438,-0.915246
1.3337,-0.916433
1.34627,-0.918033
1.34842,-0.918307
1.35575,-0.919237
1.36842,-0.920857
1.37615,-0.921846
1.38329,-0.922759
1.39204,-0.923876
1.3996,-0.924843
1.41274,-0.926521
1.42042,-0.927502
1.42815,-0.928489
1.43703,-0.929624
1.44415,-0.930531
1.45692,-0.932152
1.46462,-0.933132
1.47209,-0.934088
1.48073,-0.935196
1.48792,-0.936116
1.50058,-0.937736
1.50815,-0.938706
1.51505,-0.939589
1.52385,-0.940718
1.53145,-0.941691
1.54413,-0.943314
1.55214,-0.944334
1.55954,-0.945275
1.56845,-0.946409
1.57595,-0.947369
1.58875,-0.94901
1.59662,-0.950018
1.60512,-0.951109
1.61267,-0.952078
1.61972,-0.952983
1.63255,-0.954629
1.63997,-0.955579
1.64727,-0.956513
1.65584,-0.957607
1.66278,-0.958491
1.67571,-0.960146
1.683,-0.961082
1.69021,-0.962008
1.69863,-0.963089
1.70578,-0.964005
1.72073,-0.965921
1.72652,-0.966663
1.73413,-0.967639
1.74291,-0.968763
1.75021,-0.969697
1.7631,-0.97134
1.77037,-0.972267
1.77745,-0.973174
1.78636,-0.974318
1.79357,-0.975242
1.80645,-0.976894
1.87841,-0.98608
1.88502,-0.986936
1.89141,-0.987771
1.89561,-0.988315
1.89986,-0.988843
1.90089,-0.988962
1.90066,-0.988938
1.8989,-0.988776
1.8962,-0.988576
1.88328,-0.987941
1.87559,-0.987796
1.87184,-0.987816
1.86783,-0.987901
1.86404,-0.988051
1.85415,-0.988651
1.85007,-0.988983
1.84353,-0.989652
1.83484,-0.990672
1.82759,-0.991716
1.81493,-0.994056
1.80942,-0.995301
1.80528,-0.996368
1.79986,-0.997882
1.79283,-1.00008
1.78056,-1.0044
1.77332,-1.00727
1.7667,-1.01023
1.76068,-1.01311
1.7561,-1.01549
1.74499,-1.02187
1.73988,-1.02512
1.73547,-1.02818
1.72943,-1.03261
1.72359,-1.0372
1.71403,-1.04542
1.70927,-1.04988
1.70437,-1.05492
1.69817,-1.06172
1.6934,-1.06751
1.68583,-1.07785
1.68138,-1.08466
1.67753,-1.09116
1.67316,-1.09907
1.66984,-1.10564
1.66435,-1.1176
1.66158,-1.12415
1.659,-1.13073
1.65596,-1.13885
1.6536,-1.14556
1.64964,-1.15785
1.64742,-1.16522
1.64542,-1.17235
1.64307,-1.18108
1.6412,-1.18839
1.6381,-1.20114
1.63641,-1.20841
1.63488,-1.21536
1.63306,-1.22372
1.63155,-1.23085
1.62904,-1.24302
1.62741,-1.25135
1.62604,-1.25854
1.6244,-1.26715
1.62301,-1.27435
1.62052,-1.28715
1.61908,-1.29439
1.61767,-1.30144
1.616,-1.3098
1.6145,-1.31728
1.61189,-1.33011
1.61031,-1.33771
1.60874,-1.34507
1.60681,-1.35391
1.60522,-1.36104
1.60239,-1.37321
1.60053,-1.38098
1.59871,-1.38828
1.59653,-1.39688
1.59465,-1.40407
1.59131,-1.41643
1.58931,-1.42367
1.58725,-1.43091
1.58474,-1.43958
1.58254,-1.44694
1.57868,-1.45953
1.57646,-1.46654
1.57414,-1.47371
1.57138,-1.48212
1.56904,-1.48909
1.56487,-1.50117
1.56231,-1.50846
1.55991,-1.51516
1.5569,-1.52345
1.55434,-1.5304
1.54983,-1.54236
1.54702,-1.54969
1.5444,-1.55641
1.54121,-1.56452
1.53835,-1.57168
1.53332,-1.58408
1.53067,-1.59052
1.52791,-1.59715
1.52443,-1.60547
1.52144,-1.61256
1.51625,-1.62466
1.51322,-1.63167
1.50979,-1.63954
1.50676,-1.64646
1.50373,-1.65329
1.49832,-1.66541
1.49529,-1.67214
1.49235,-1.67864
1.48873,-1.68658
1.48568,-1.69325
1.48035,-1.70485
1.47706,-1.71197
1.47404,-1.71847
1.47026,-1.72658
1.46712,-1.7333
1.46156,-1.74517
1.45839,-1.75192
1.45527,-1.75853
1.4516,-1.76631
1.44845,-1.77297
1.44308,-1.78429
1.43977,-1.79125
1.43668,-1.79777
1.43285,-1.80583
1.42966,-1.81254
1.42397,-1.82448
1.42078,-1.83118
1.41758,-1.83791
1.41383,-1.84578
1.41063,-1.8525
1.40506,-1.86419
1.40174,-1.87117
1.39867,-1.87763
1.39472,-1.88594
1.39154,-1.89265
1.38598,-1.90437
1.3828,-1.91107
1.37967,-1.91769
1.37598,-1.92547
1.37282,-1.93215
1.36736,-1.94371
1.36409,-1.95064
1.36116,-1.95686
1.35736,-1.96491
1.35431,-1.9714
1.34881,-1.98312
1.34573,-1.9897
1.34267,-1.99624
1.33906,-2.00396
1.33598,-2.01053
1.33057,-2.02212
1.32728,-2.02919
1.32402,-2.03618
1.32024,-2.0443
1.31704,-2.05117
1.31162,-2.06284
1.30832,-2.06996
1.30521,-2.07668
1.3015,-2.08471
1.2984,-2.09141
1.29288,-2.10336
1.28973,-2.11017
1.28672,-2.1167
1.28311,-2.12454
1.28007,-2.13114
1.27475,-2.1427
1.27157,-2.1496
1.26861,-2.15606
1.26482,-2.16432
1.26178,-2.17095
1.25635,-2.18278
1.25033,-2.19592
1.24666,-2.2039
1.24353,-2.21064
1.23864,-2.22125
1.2359,-2.22725
1.22984,-2.24027
1.22097,-2.25823
1.22007,-2.25995
1.21722,-2.26518
1.21361,-2.27134
1.20907,-2.27865
1.20499,-2.28478
1.19731,-2.29543
1.19295,-2.3011
1.18848,-2.30658
1.17901,-2.3176
1.17792,-2.31881
1.16902,-2.32828
1.16373,-2.33368
1.15842,-2.33885
1.15188,-2.34503
1.14638,-2.35006
1.13641,-2.35879
1.13066,-2.36365
1.12519,-2.36814
1.11865,-2.37343
1.1129,-2.37799
1.10262,-2.38591
1.09668,-2.39039
1.0908,-2.39475
1.08393,-2.3998
1.07785,-2.40421
1.06773,-2.41144
1.0612,-2.41606
1.0553,-2.42019
1.04807,-2.42523
1.03091,-2.43707
1.02951,-2.43803
1.02465,-2.44137
1.01926,-2.44505
1.01305,-2.44928
1.00704,-2.45339
0.99713,-2.46032
0.972226,-2.47895
0.95477,-2.49311
0.945027,-2.50138
0.933235,-2.51149
0.910765,-2.53095
0.893516,-2.54633
0.878504,-2.55998
0.861098,-2.57625
0.839751,-2.59599
0.823444,-2.61082
0.808348,-2.62449
0.790299,-2.64059
0.76918,-2.65832
0.762441,-2.6637
0.756671,-2.66817
0.728201,-2.68805
0.707712,-2.70029
0.681385,-2.71359
0.670751,-2.71851
0.66372,-2.72168
0.643724,-2.73048
0.637216,-2.7332
0.61025,-2.74348
0.589834,-2.75013
0.569173,-2.75664
0.54744,-2.76317
0.538778,-2.76565
0.524331,-2.76968
0.518665,-2.77122
0.505013,-2.77493
0.503009,-2.77548
0.495932,-2.77741
0.483518,-2.78087
0.476268,-2.7829
0.469217,-2.78489
0.460363,-2.78741
0.453196,-2.7895
0.440907,-2.79313
0.43248,-2.79566
0.426932,-2.79735
0.418657,-2.79986
0.391874,-2.80809
0.369768,-2.81497
0.348388,-2.8215
0.31467,-2.83086
0.291471,-2.83657
0.264408,-2.84385
0.248666,-2.84833
0.227709,-2.85452
0.206847,-2.86087
0.185798,-2.8676
0.158724,-2.87662
0.137812,-2.88395
0.116246,-2.89187
0.0843991,-2.90493
0.0772608,-2.90805
0.0554517,-2.91803
0.0368096,-2.92694
0.0253815,-2.9325
0.018464,-2.93588
-0.00756276,-2.94868
-0.015237,-2.95245
-0.0216406,-2.9556
-0.0331808,-2.96133
-0.0400751,-2.96476
-0.0465457,-2.96799
-0.0542838,-2.97183
-0.0608263,-2.97506
-0.0722446,-2.98061
-0.0790468,-2.98387
-0.0855226,-2.98693
-0.0934563,-2.99063
-0.100204,-2.99373
-0.111969,-2.999
-0.133825,-3.00838
-0.14578,-3.0133
-0.153594,-3.01646
-0.160147,-3.01913
-0.165456,-3.02134
-0.173723,-3.02484
-0.180043,-3.0276
-0.200797,-3.03706
-0.220659,-3.04673
-0.233815,-3.05339
-0.239057,-3.05605
-0.259911,-3.06655
-0.292808,-3.08182
-0.299588,-3.08471
-0.310693,-3.08931
-0.338361,-3.10024
-0.344148,-3.10238
-0.352022,-3.10524
-0.35871,-3.10752
-0.371098,-3.11137
-0.378174,-3.11342
-0.385759,-3.11551
-0.419875,-3.12319
-0.441314,-3.12691
-0.462551,-3.13118
-0.484291,-3.13656
-0.504203,-3.14118
-0.524948,-3.14456
-0.54106,-3.14614
-0.560691,-3.14698
-0.582579,-3.14684
-0.598844,-3.14631
-0.619609,-3.14613
-0.635569,-3.14707
-0.657456,-3.1505
-0.677427,-3.15565
-0.693472,-3.16096
-0.71249,-3.16794
-0.726007,-3.17238
-0.739821,-3.17615
-0.755766,-3.17946
-0.768905,-3.18142
-0.783884,-3.18308
-0.80017,-3.18444
-0.813111,-3.18524
-0.829226,-3.18595
-0.84875,-3.18632
-0.864725,-3.18634
-0.877547,-3.18613
-0.892323,-3.18568
-0.908605,-3.18504
-0.92161,-3.18445
-0.943719,-3.18332
-0.95079,-3.18295
-0.965498,-3.18228
-0.981324,-3.18217
-0.996007,-3.18328
-1.00838,-3.18559
-1.01694,-3.18783
-1.02413,-3.19029
-1.03659,-3.19558
-1.04309,-3.19876
-1.05068,-3.20273
-1.05743,-3.20651
-1.06349,-3.21002
-1.07486,-3.21657
-1.08124,-3.22
-1.08801,-3.22324
-1.0962,-3.22674
-1.1031,-3.22919
-1.11588,-3.23266
-1.12288,-3.23407
-1.13024,-3.23516
-1.13935,-3.23618
-1.14683,-3.23663
-1.15995,-3.23665
-1.16801,-3.23627
-1.17585,-3.23562
-1.18524,-3.23458
-1.19279,-3.23345
-1.20553,-3.23104
-1.213,-3.22937
-1.22105,-3.22738
-1.22803,-3.22547
-1.23501,-3.22337
-1.24734,-3.21923
-1.25434,-3.21671
-1.26128,-3.21406
-1.26952,-3.2108
-1.27669,-3.20786
-1.28862,-3.20277
-1.29593,-3.19956
-1.30274,-3.19651
-1.31645,-3.19024
-1.32328,-3.187
-1.3303,-3.18358
-1.33507,-3.1812
-1.34483,-3.17626
-1.34611,-3.1756
-1.35498,-3.17108
-1.35619,-3.17048
-1.36701,-3.16528
-1.37384,-3.16221
-1.38184,-3.15874
-1.38875,-3.15584
-1.40058,-3.15104
-1.40899,-3.14773
-1.42102,-3.14315
-1.42261,-3.14257
-1.42963,-3.14003
-1.44182,-3.13582
-1.44942,-3.13324
-1.4559,-3.13108
-1.4645,-3.12825
-1.47183,-3.12588
-1.4847,-3.12183
-1.49198,-3.11959
-1.49938,-3.11737
-1.51347,-3.11325
-1.52751,-3.10948
-1.53324,-3.10804
-1.54138,-3.10612
-1.54658,-3.10491
-1.54838,-3.10447
-1.54636,-3.10502
-1.54242,-3.10621
-1.53366,-3.10928
-1.52709,-3.11193
-1.52346,-3.11349
-1.52025,-3.11499
-1.52439,-3.11281
-1.5235,-3.11331
-1.52114,-3.1148
-1.52101,-3.11489
-1.52172,-3.1143
-1.52634,-3.1101
-1.52732,-3.10911
-1.5356,-3.09934
-1.53698,-3.09751
-1.53763,-3.09657
-1.53853,-3.09518
-1.53976,-3.09317
-1.54118,-3.0907
-1.54557,-3.08254
-1.54865,-3.07661
-1.5506,-3.07286
-1.55288,-3.06855
-1.55486,-3.06496
-1.56232,-3.05239
-1.56725,-3.04517
-1.57233,-3.03835
-1.57586,-3.03394
-1.58318,-3.0253
-1.58824,-3.01982
-1.59306,-3.0151
-1.59947,-3.00931
-1.60521,-3.00463
-1.61566,-2.99682
-1.62202,-2.99251
-1.62811,-2.98878
-1.63585,-2.98437
-1.64236,-2.98104
-1.65424,-2.97569
-1.6612,-2.97292
-1.66861,-2.97024
-1.67604,-2.9679
-1.683,-2.96594
-1.69467,-2.96305
-1.70195,-2.96151
-1.70811,-2.96039
-1.71538,-2.95917
-1.72239,-2.9581
-1.73525,-2.95624
-1.74257,-2.95526
-1.74929,-2.95444
-1.75791,-2.95342
-1.76539,-2.95259
-1.77846,-2.95122
-1.78607,-2.9505
-1.79333,-2.94988
-1.80197,-2.94917
-1.80965,-2.94858
-1.8228,-2.94769
-1.83003,-2.94725
-1.84427,-2.94649
-1.85205,-2.94613
-1.85354,-2.94607
-1.86713,-2.94555
-1.87354,-2.94535
-1.88556,-2.94517
-1.89252,-2.94517
-1.89603,-2.94518
-1.89038,-2.94527
-1.8833,-2.94546
-1.87574,-2.94577
-1.87348,-2.94589
-1.87205,-2.94599
-1.86802,-2.94639
-1.86077,-2.94737
-1.84783,-2.94968
-1.84394,-2.95056
-1.84339,-2.95071
-1.83472,-2.95339
-1.82866,-2.95566
-1.8223,-2.95835
-1.81846,-2.9601
-1.81216,-2.96321
-1.80067,-2.96941
-1.79408,-2.97331
-1.78822,-2.97709
-1.781,-2.98203
-1.77899,-2.98351
-1.77643,-2.98555
-1.77601,-2.98592
-1.77372,-2.98818
-1.77106,-2.99096
-1.76499,-2.99752
-1.76103,-3.00185
-1.75624,-3.00716
-1.75044,-3.01368
-1.74653,-3.01829
-1.73771,-3.02961
-1.73369,-3.03538
-1.73057,-3.04026
-1.72622,-3.04749
-1.7229,-3.05355
-1.71723,-3.06486
-1.71397,-3.07197
-1.70851,-3.08517
-1.70785,-3.08687
-1.70541,-3.09354
-1.70088,-3.10726
-1.69915,-3.11284
-1.69709,-3.11968
-1.69316,-3.13348
-1.69113,-3.14113
-1.68933,-3.14835
-1.68766,-3.15544
-1.68486,-3.16777
-1.68304,-3.17602
-1.68119,-3.18475
-1.67998,-3.19048
-1.67848,-3.19767
-1.67698,-3.20502
-1.67526,-3.21356
-1.67387,-3.22048
-1.67135,-3.23313
-1.66992,-3.24046
-1.66844,-3.24797
-1.66673,-3.25672
-1.66426,-3.26958
-1.66299,-3.27661
-1.66173,-3.28375
-1.66052,-3.29076
-1.6581,-3.30526
-1.65703,-3.31166
-1.6557,-3.31957
-1.65446,-3.32683
-1.65226,-3.33961
-1.65096,-3.3472
-1.64954,-3.35535
-1.6485,-3.36108
-1.64716,-3.36823
-1.64575,-3.37506
-1.64388,-3.38353
-1.6422,-3.39065
-1.63921,-3.40276
-1.63729,-3.4102
-1.63566,-3.41629
-1.63345,-3.42438
-1.63147,-3.4314
-1.62801,-3.44344
-1.62585,-3.45075
-1.62366,-3.45805
-1.62119,-3.46628
-1.61914,-3.47298
-1.61535,-3.48504
-1.61288,-3.49261
-1.61055,-3.49958
-1.6075,-3.50846
-1.60497,-3.51545
-1.60035,-3.52769
-1.59756,-3.53482
-1.59494,-3.54134
-1.59172,-3.54926
-1.58677,-3.56115
-1.58397,-3.56776
-1.58114,-3.57426
-1.57785,-3.58174
-1.57486,-3.5884
-1.57187,-3.59497
-1.56646,-3.60678
-1.56349,-3.61322
-1.56041,-3.61991
-1.55655,-3.62826
-1.55348,-3.63493
-1.54796,-3.6467
-1.5447,-3.65353
-1.54147,-3.6602
-1.53763,-3.66806
-1.53206,-3.67932
-1.52823,-3.68703
-1.52561,-3.69226
-1.52233,-3.69874
-1.51837,-3.70653
-1.51516,-3.7129
-1.50946,-3.72425
-1.50599,-3.73122
-1.50251,-3.73821
-1.4993,-3.74469
-1.49376,-3.75608
-1.49001,-3.7638
-1.48741,-3.76914
-1.48438,-3.77534
-1.48067,-3.78288
-1.47758,-3.78918
-1.47201,-3.80061
-1.46876,-3.80733
-1.46573,-3.81361
-1.46188,-3.82163
-1.45869,-3.82832
-1.45336,-3.83973
-1.45025,-3.84653
-1.44737,-3.85304
-1.44393,-3.86098
-1.44105,-3.86781
-1.43629,-3.87948
-1.43377,-3.88602
-1.43183,-3.89131
-1.42897,-3.89924
-1.42652,-3.90618
-1.42233,-3.91822
-1.41974,-3.92594
-1.41749,-3.933
-1.41487,-3.94158
-1.41273,-3.94901
-1.40936,-3.96164
-1.40765,-3.96847
-1.40601,-3.97543
-1.40411,-3.98387
-1.4018,-3.99575
-1.40048,-4.00407
-1.39967,-4.00988
-1.39881,-4.01685
-1.39789,-4.02562
-1.39712,-4.03879
-1.39699,-4.04752
-1.39716,-4.05505
-1.39745,-4.06084
-1.39807,-4.06983
-1.39884,-4.07706
-1.40096,-4.09117
-1.40237,-4.09848
-1.40586,-4.11278
-1.40753,-4.11839
-1.40798,-4.11978
-1.41234,-4.13178
-1.4152,-4.13868
-1.4187,-4.14653
-1.42194,-4.15314
-1.42538,-4.15956
-1.43211,-4.1706
-1.43646,-4.17709
-1.44126,-4.18396
-1.44572,-4.18993
-1.45029,-4.19552
-1.45886,-4.20508
-1.46421,-4.21058
-1.46927,-4.21539
-1.47578,-4.22131
-1.48127,-4.22596
-1.49155,-4.23398
-1.49748,-4.23826
-1.50339,-4.24224
-1.51567,-4.25
-1.52146,-4.25326
-1.52894,-4.25721
-1.5343,-4.25986
-1.54086,-4.26287
-1.54908,-4.26646
-1.55564,-4.26912
-1.5676,-4.27351
-1.57561,-4.2762
-1.58385,-4.27877
-1.59307,-4.28152
-1.60021,-4.2835
-1.61246,-4.28659
-1.61995,-4.28833
-1.62706,-4.28984
-1.6352,-4.29147
-1.64254,-4.29289
-1.65531,-4.29518
-1.66303,-4.29652
-1.67091,-4.29794
-1.67691,-4.29901
-1.68512,-4.30044
-1.69781,-4.30258
-1.70548,-4.30386
-1.7212,-4.30656
-1.727,-4.30761
-1.73439,-4.30896
-1.74151,-4.31027
-1.74911,-4.31168
-1.75658,-4.31319
-1.76538,-4.31511
-1.77262,-4.31677
-1.78528,-4.31986
-1.79255,-4.32167
-1.80017,-4.3236
-1.80865,-4.32577
-1.81581,-4.32763
-1.82819,-4.33097
-1.83545,-4.33307
-1.84211,-4.33506
-1.85062,-4.33769
-1.8631,-4.34179
-1.87002,-4.34411
-1.87729,-4.34658
-1.88405,-4.34894
-1.89265,-4.35199
-1.90004,-4.35463
-1.91209,-4.35896
-1.9196,-4.36161
-1.92632,-4.36394
-1.93493,-4.36687
-1.94194,-4.36919
-1.9541,-4.37301
-1.96148,-4.37523
-1.96825,-4.3772
-1.97684,-4.37958
-1.9839,-4.38137
-1.99653,-4.38412
-2.0039,-4.38546
-2.01077,-4.3865
-2.01912,-4.38757
-2.02597,-4.38823
-2.03882,-4.38902
-2.04638,-4.38923
-2.05352,-4.3892
-2.06233,-4.38899
-2.06943,-4.38862
-2.0825,-4.3875
-2.09026,-4.38661
-2.09952,-4.38537
-2.10695,-4.3842
-2.11414,-4.38287
-2.12654,-4.38024
-2.1336,-4.37857
-2.14046,-4.3768
-2.14854,-4.37459
-2.15557,-4.37254
-2.16722,-4.36882
-2.17508,-4.36616
-2.18188,-4.36374
-2.19062,-4.36055
-2.20297,-4.35583
-2.20961,-4.35319
-2.2163,-4.35045
-2.22333,-4.34749
-2.23076,-4.34431
-2.23758,-4.34132
-2.24882,-4.33627
-2.25614,-4.33292
-2.26271,-4.32988
-2.27051,-4.32622
-2.27714,-4.32307
-2.28824,-4.31771
-2.29522,-4.3143
-2.30181,-4.31107
-2.30995,-4.30704
-2.31678,-4.30361
-2.32844,-4.29767
