4.548	0.0943139	0.0673634	0.113304	0.312066
4.588	0.0991234	0.0623665	-0.0938344	0.40705
4.628	0.108755	0.0541102	-0.228447	0.501032
4.667	0.101491	0.0593856	0.291977	0.262097
4.708	0.0929823	0.0734412	0.624391	0.221672
4.747	0.10164	0.0730543	0.0947043	0.466742
4.789	0.0902583	0.0681347	-0.0734983	0.180404
4.828	0.0989651	0.0492724	-0.651565	0.458003
4.868	0.108519	0.037421	-0.388298	0.499238
4.908	0.101116	0.0464394	0.407852	0.261374
4.949	0.0938583	0.0637659	0.729545	0.239993
4.988	0.0979645	0.0670634	0.227419	0.395519
5.027	0.107293	0.0638878	-0.0263049	0.495122
5.068	0.100254	0.0646785	0.125947	0.265041
5.108	0.0919516	0.0678662	0.221334	0.218055
5.148	0.100747	0.0587171	-0.255015	0.462564
5.187	0.0890882	0.0556937	-0.0327438	0.162331
5.227	0.098192	0.0470367	-0.254084	0.45747
5.269	0.108058	0.0404226	-0.175582	0.495661
5.309	0.10042	0.0434396	0.181198	0.253544
5.348	0.0930685	0.0462154	0.173416	0.233844
5.388	0.0967393	0.0342043	-0.399113	0.384472
5.427	0.105199	0.0240964	-0.352618	0.476656
5.468	0.0977187	0.0277551	0.175485	0.250791
5.509	0.104986	0.0274104	0.0281904	0.4583
5.548	0.0977617	0.0365619	0.398023	0.251856
5.588	0.101296	0.0345869	-0.0221793	0.398709
5.628	0.0934936	0.0284004	-0.189393	0.229702
5.669	0.102186	0.0190323	-0.31419	0.463651
5.708	0.093416	0.0298354	0.460257	0.214524
5.748	0.101943	0.03757	0.346405	0.46338
5.788	0.0890573	0.0505599	0.562959	0.150636
5.829	0.0974472	0.0363808	-0.464175	0.443381
5.868	0.106935	0.0206244	-0.575079	0.495917
5.908	0.0992906	0.0236908	0.150527	0.251957
5.948	0.107944	0.0284328	0.220473	0.485967
5.989	0.0957214	0.0429573	0.59582	0.185972
6.028	0.10434	0.0448	0.138074	0.47569
6.069	0.0978103	0.0469693	0.149818	0.262703
6.108	0.105639	0.0413169	-0.155426	0.470109
6.149	0.0982417	0.0382029	-0.0566205	0.253631
6.189	0.101609	0.0309326	-0.226239	0.397727
6.228	0.0939165	0.0324183	0.105771	0.230084
6.269	0.102443	0.0411254	0.380242	0.462532
6.307	0.0940186	0.0453277	0.23387	0.218217
6.347	0.102821	0.0317969	-0.459709	0.469909
6.388	0.0907076	0.016429	-0.537596	0.169748
6.428	0.0992779	-0.000466015	-0.634263	0.454601
6.468	0.108649	-0.0147203	-0.556616	0.497409
6.508	0.101089	-0.0181144	-0.154452	0.259309
6.549	0.0935677	-0.0165096	0.0354181	0.233472
6.588	0.0974185	-0.0210015	-0.204269	0.390335
6.627	0.105826	-0.0281738	-0.311221	0.475481
6.669	0.0915125	-0.0167823	0.381665	0.149898
6.707	0.105786	-0.012457	0.15205	0.558065
6.748	0.0985039	9.9112e-06	0.456121	0.255953
6.788	0.102551	0.00867217	0.337843	0.409519
6.828	0.0958635	0.00754559	-0.0309283	0.251928
6.868	0.104782	0.00388244	-0.131544	0.478216
6.908	0.0961146	0.00574971	0.0786474	0.228059
6.947	0.104749	0.00889619	0.134362	0.477321
6.988	0.0921962	0.0129402	0.167363	0.169602
7.028	0.100081	0.00907962	-0.134865	0.451373
7.069	0.0930371	0.00708597	-0.0605729	0.241773
7.108	0.100496	0.00855679	0.0694054	0.447356
7.147	0.0932864	0.0127771	0.181487	0.234076
7.187	0.0973535	0.00603848	-0.243642	0.391576
7.229	0.106818	-0.00664454	-0.47398	0.489278
7.268	0.100623	-0.0135693	-0.280033	0.274748
7.307	0.0928928	-0.00715671	0.235904	0.226019
7.348	0.101888	0.00191285	0.334682	0.46631
7.388	0.0900185	-0.00129713	-0.12232	0.166692
7.429	0.0984216	-0.00937915	-0.309752	0.446953
7.469	0.107722	-0.0180561	-0.352469	0.493287
7.508	0.100011	-0.0219075	-0.180991	0.251181
7.548	0.0927182	-0.0225766	-0.0589594	0.233349
7.588	0.0965535	-0.0276662	-0.232356	0.385879
7.627	0.105058	-0.035508	-0.354872	0.476732
7.668	0.0974522	-0.0317013	0.0917177	0.24833
7.708	0.104641	-0.0176915	0.498831	0.456104
7.749	0.0975038	-0.00947814	0.293784	0.252048
7.788	0.100687	-0.0209696	-0.462383	0.392186
7.827	0.0931078	-0.0355553	-0.614322	0.228714
7.868	0.101668	-0.0343529	-0.00754158	0.460226
7.908	0.0931163	-0.0251689	0.306648	0.219015
7.948	0.102023	-0.0078768	0.636639	0.468406
7.988	0.0892621	0.00358765	0.446322	0.148822
8.028	0.0977415	0.0068993	0.131507	0.445502
8.069	0.106975	-0.00256034	-0.358577	0.489832
8.108	0.0984565	-0.00688762	-0.172604	0.238117
8.149	0.107175	-0.0076352	-0.039487	0.484097
8.188	0.0958569	-0.0122781	-0.192525	0.194019
8.228	0.104037	-0.0128381	-0.0402566	0.466377
8.268	0.0979615	-0.0146556	-0.0901405	0.266924
8.308	0.10595	-0.0148949	-0.0313174	0.47069
8.35	0.0984963	-0.0147235	-0.015962	0.255996
8.389	0.101751	-0.0123322	0.073474	0.397862
8.428	0.0940795	-0.0117477	0.00485724	0.230921
8.468	0.102677	-0.0102596	0.0404179	0.466842
8.509	0.0941137	-0.00935673	0.0189949	0.224965
8.548	0.102843	-0.00785943	0.0457993	0.471857
8.588	0.0899392	-0.00989864	-0.0913183	0.153495
8.628	0.0983482	-0.0123594	-0.110819	0.449331
8.669	0.101131	-0.0188407	-0.265382	0.387902
8.708	0.0994146	-0.0191202	-0.0394279	0.32594
8.748	0.107965	-0.0119909	0.24936	0.484759
8.789	0.0950055	-0.00829807	0.122658	0.174475
8.829	0.103445	-0.0149734	-0.272785	0.46755
8.868	0.0969456	-0.0293194	-0.595749	0.255986
8.908	0.105452	-0.0347163	-0.254458	0.475419
8.948	0.0981638	-0.0376002	-0.164546	0.252466
8.988	0.10218	-0.0375219	-0.0533486	0.407837
9.028	0.0945928	-0.0393823	-0.128837	0.23623
9.068	0.103109	-0.0357171	0.0838687	0.467333
9.108	0.0941614	-0.0309442	0.132566	0.217721
9.148	0.10262	-0.0263843	0.131421	0.464905
9.188	0.0903904	-0.0366299	-0.439155	0.163495
9.228	0.0989832	-0.0397452	-0.176441	0.45385
9.268	0.10865	-0.043541	-0.207654	0.501105
9.309	0.100631	-0.0475861	-0.219369	0.254415
9.349	0.109255	-0.0434545	0.0897503	0.490189
9.387	0.0967195	-0.0426026	-0.0302763	0.173583
9.428	0.105316	-0.0360029	0.18745	0.473444
9.47	0.0991747	-0.0336565	0.0333148	0.273998
9.508	0.107208	-0.0349105	-0.101864	0.480926
9.548	0.0999977	-0.0418885	-0.32451	0.259865
9.589	0.103395	-0.0351594	0.193447	0.403309
9.628	0.0961011	-0.0233516	0.419119	0.242845
9.671	0.0977971	-0.0277666	-0.195661	0.362011
9.707	0.0961095	-0.0363221	-0.410961	0.312943
9.749	0.104674	-0.0499995	-0.56348	0.468316
9.788	0.092245	-0.0526633	-0.181447	0.163513
9.829	0.100487	-0.0297042	0.81641	0.454734
9.868	0.0941168	-0.00861733	0.777832	0.249778
9.908	0.102937	0.0134873	0.870411	0.473351
9.948	0.096744	0.0280221	0.573793	0.263085
9.988	0.100674	0.0423179	0.59957	0.40149
10.027	0.0935307	0.0422525	0.0608605	0.235772
10.068	0.102217	0.0305823	-0.381082	0.463689
10.108	0.0935397	0.0220815	-0.293833	0.216144
10.148	0.102053	0.0296997	0.323262	0.461012
10.189	0.0899435	0.0484771	0.776872	0.163429
10.228	0.0982254	0.0590045	0.483282	0.447313
10.27	0.10757	0.0648293	0.305273	0.487746
10.309	0.0993628	0.0649326	0.101373	0.242544
10.348	0.108061	0.0627687	0.0109256	0.489728
10.389	0.0963778	0.0746479	0.546577	0.194844
10.429	0.104858	0.0831102	0.442	0.473011
10.468	0.0984882	0.0979714	0.718542	0.26304
10.508	0.106113	0.103945	0.379928	0.466711
10.548	0.098942	0.105149	0.202888	0.256655
10.587	0.103751	0.0992823	-0.0767341	0.42479
10.627	0.0960902	0.0998197	0.169883	0.24055
10.669	0.104693	0.101809	0.223777	0.468844
10.709	0.0971608	0.105547	0.298483	0.245907
10.748	0.106759	0.0943362	-0.301031	0.499943
10.79	0.0939571	0.0963385	0.216015	0.17645
10.827	0.101666	0.0875067	-0.21736	0.457271
10.869	0.0940396	0.101541	0.65354	0.238343
10.907	0.10139	0.108409	0.433718	0.451576
10.948	0.093834	0.125028	0.79556	0.236277
10.989	0.0968797	0.128846	0.332958	0.376222
11.028	0.105812	0.113613	-0.415495	0.484858
11.069	0.0986336	0.111525	0.0889944	0.255487
11.108	0.106738	0.104384	-0.111211	0.474896
11.147	0.100012	0.116676	0.647769	0.263807
11.188	0.0878278	0.135152	0.878715	0.158808
11.228	0.0964278	0.123474	-0.252741	0.444997
11.268	0.106297	0.100312	-0.718103	0.495402
11.309	0.0992964	0.0986334	0.0850072	0.260031
11.347	0.108054	0.0925398	-0.0955575	0.490466
11.387	0.0966678	0.107964	0.740338	0.19601
11.427	0.105729	0.109945	0.239237	0.483325
11.469	0.0995251	0.128786	0.866067	0.274476
11.508	0.101952	0.134729	0.43064	0.387952
11.548	0.100368	0.13381	0.166276	0.331485
11.588	0.0881855	0.136908	0.321524	0.156366
11.628	0.0962192	0.123654	-0.311544	0.437189
11.669	0.105543	0.111814	-0.276282	0.485944
11.708	0.0971016	0.12773	0.788437	0.234341
11.748	0.105749	0.128612	0.226008	0.478222
11.789	0.0950656	0.134608	0.421261	0.202438
11.828	0.103719	0.114089	-0.618039	0.473962
11.868	0.0978711	0.105922	-0.147364	0.269446
11.909	0.107705	0.0778054	-0.911962	0.496901
11.948	0.1005	0.0752847	0.015977	0.259365
11.987	0.0917691	0.0735012	0.0416561	0.209263
12.028	0.101685	0.0532412	-0.66136	0.476825
12.068	0.0962038	0.0535143	0.090512	0.268197
12.109	0.10396	0.0427205	-0.330812	0.458445
12.148	0.0967132	0.0459699	0.193931	0.24559
12.188	0.10305	0.0249388	-0.751257	0.439878
12.227	0.0959498	0.0189726	-0.201013	0.244802
12.269	0.104979	0.0112443	-0.259142	0.474921
12.309	0.096435	0.0178845	0.275834	0.230718
12.348	0.10498	0.0150941	-0.0846844	0.476982
12.388	0.092963	0.0250999	0.412867	0.175158
12.428	0.10138	0.0215614	-0.100352	0.460038
12.467	0.0950065	0.0272584	0.260006	0.250815
12.509	0.1032	0.0206127	-0.206429	0.458741
12.547	0.0962569	0.0204689	0.025026	0.245543
12.587	0.100082	0.0101764	-0.370702	0.398098
12.628	0.09285	0.00857823	-0.0456026	0.236782
12.667	0.101812	0.00703934	-0.048629	0.471232
12.707	0.0935251	0.00991717	0.122794	0.223758
12.748	0.102099	0.00622499	-0.125742	0.461907
12.788	0.0895107	0.01053	0.177233	0.155933
12.829	0.0976751	0.0105574	0.0168394	0.441429
12.868	0.106331	0.0111808	0.0407492	0.483135
12.908	0.0980298	0.0180813	0.285889	0.239337
12.948	0.106728	0.0195254	0.0834427	0.482281
12.989	0.0939752	0.0196799	0.0351708	0.173387
13.028	0.102549	0.0124852	-0.257992	0.468839
13.068	0.0961041	0.0138506	0.0719789	0.255805
13.107	0.103744	0.0146257	0.0517488	0.461056
13.149	0.0963647	0.016561	0.0939606	0.249425
13.187	0.100458	0.00849164	-0.30579	0.405469
13.227	0.0937752	-0.00420489	-0.482427	0.244672
13.269	0.103464	-0.0187118	-0.546172	0.477464
13.308	0.0959841	-0.0140463	0.158372	0.240051
13.347	0.104533	-0.000852001	0.506196	0.475469
13.39	0.106847	0.0162215	0.619919	0.400873
13.428	0.101062	0.0172132	0.0660242	0.275533
13.468	0.0937595	0.0153756	-0.0441675	0.239109
13.508	0.102127	0.0183114	0.137562	0.462043
13.547	0.0949061	0.0191694	0.061754	0.239592
13.587	0.0980571	0.0128866	-0.216276	0.382588
13.629	0.106631	0.00852887	-0.142839	0.475274
13.667	0.099191	0.0179093	0.397145	0.249277
13.708	0.106534	0.0194183	0.0843354	0.462411
13.748	0.0993005	0.0189578	0.0111663	0.257138
13.788	0.102296	0.0102552	-0.310964	0.39548
13.827	0.0947446	0.0102575	0.0154747	0.234793
13.868	0.103511	0.0166787	0.259941	0.469193
13.907	0.0950358	0.0209741	0.196666	0.223972
13.948	0.103958	0.0180308	-0.0806353	0.472663
13.988	0.0912568	0.0147856	-0.0995164	0.160631
14.028	0.099386	0.00881686	-0.216341	0.452072
14.068	0.108235	0.0085848	0.00438717	0.486736
14.108	0.0994685	0.0132172	0.193542	0.238559
14.147	0.108048	0.0154078	0.107363	0.488159
14.189	0.0960509	0.00670276	-0.300839	0.193358
14.228	0.104425	0.00349893	-0.121219	0.475681
14.271	0.106508	0.000788002	-0.091236	0.396444
14.309	0.104738	0.00173403	0.0399444	0.343285
14.347	0.0973908	0.00525886	0.147026	0.244201
14.387	0.100548	0.00704103	0.0773929	0.391379
14.427	0.0929815	0.00506815	-0.0663807	0.230856
14.468	0.101396	0.00205659	-0.107094	0.457497
14.51	0.0926594	0.00428024	0.0858365	0.220305
14.548	0.101453	0.0050839	0.039349	0.470785
14.588	0.0888208	0.00220992	-0.104459	0.152975
14.629	0.0971783	0.00122529	-0.0341854	0.442044
14.667	0.106547	0.0017134	0.0218378	0.496185
14.708	0.0979048	0.00160219	-0.00166559	0.237275
14.748	0.106431	-0.000284183	-0.0729789	0.481826
14.788	0.0932905	-0.000282543	-0.000363807	0.166262
14.829	0.101816	0.00235142	0.0998916	0.460318
14.869	0.095423	0.00276693	0.019732	0.254074
14.908	0.103336	0.00372039	0.0422522	0.463125
14.948	0.0960256	0.00581556	0.087292	0.24471
14.989	0.0996	0.00941518	0.145816	0.39219
15.029	0.107835	0.00680099	-0.0878305	0.480354
15.069	0.100184	-0.00402395	-0.42238	0.252565
15.109	0.0914457	-0.00145361	0.0942071	0.210826
15.148	0.100087	0.00852418	0.386954	0.458315
15.189	0.0874282	0.0204139	0.465611	0.151627
15.227	0.0959288	0.0131322	-0.267738	0.447602
15.267	0.105478	-0.00329414	-0.620928	0.48854
15.309	0.0979917	-0.00694906	-0.140956	0.253847
15.349	0.106662	-0.000591293	0.243643	0.484475
15.388	0.0946011	0.00854856	0.355567	0.180342
15.429	0.103784	0.0146334	0.250132	0.478024
15.468	0.0979636	0.024185	0.394462	0.270122
15.507	0.106173	0.0266802	0.135991	0.47685
15.549	0.0991141	0.022694	-0.108323	0.262869
15.588	0.102262	0.0118504	-0.399286	0.398281
15.628	0.0946518	0.0161498	0.185451	0.236149
15.668	0.103239	0.0344159	0.736603	0.46867
15.707	0.0947152	0.0388246	0.227801	0.222228
15.748	0.10334	0.0221998	-0.574925	0.466865
15.787	0.0904517	0.00416743	-0.687301	0.151351
15.828	0.09875	-0.00448405	-0.323244	0.446823
15.868	0.108429	-0.0129399	-0.336504	0.500493
15.907	0.100444	-0.0129218	-0.018688	0.24918
15.948	0.093108	-0.00598327	0.251221	0.234178
15.988	0.0965216	-0.00185192	0.148369	0.379454
16.028	0.104951	-0.0098953	-0.316469	0.472697
16.068	0.0973254	-0.0145717	-0.197224	0.245318
16.108	0.104719	-0.00503408	0.350111	0.458941
16.148	0.0972323	0.00478416	0.37536	0.246726
16.187	0.100151	0.00071468	-0.155447	0.387949
16.228	0.0926225	-0.0129583	-0.519669	0.232367
16.269	0.101377	-0.0153991	-0.112397	0.461574
16.308	0.0926629	-0.00476608	0.401815	0.212606
16.349	0.10122	0.0116092	0.616508	0.458625
16.388	0.0883869	0.0228424	0.466311	0.144827
16.428	0.0968656	0.0264261	0.174029	0.445013
16.468	0.106287	0.0239073	-0.0585955	0.489769
16.508	0.0983167	0.0234943	0.0197531	0.244483
16.548	0.107001	0.0210337	-0.0607215	0.483062
16.588	0.094769	0.0178362	-0.0931517	0.178788
16.628	0.102878	0.0230522	0.230179	0.461439
16.667	0.0958539	0.0274236	0.209267	0.245432
16.708	0.103374	0.0253288	-0.038648	0.453524
16.749	0.0959989	0.024629	0.0113434	0.246052
16.788	0.100312	0.0328294	0.364642	0.40638
16.828	0.0928913	0.0406344	0.35364	0.232367
16.868	0.101493	0.0384009	-0.0261538	0.462749
16.908	0.0928649	0.0360097	-0.0356542	0.217174
16.948	0.101612	0.0272998	-0.285674	0.464975
16.989	0.0894024	0.0304167	0.162508	0.160293
17.027	0.0977781	0.0325863	0.132326	0.449605
17.067	0.107711	0.0367012	0.209361	0.501156
17.108	0.100154	0.0420022	0.256944	0.258378
17.148	0.0927211	0.0416373	0.0487721	0.23161
17.189	0.0957112	0.0324488	-0.287494	0.371454
17.229	0.104214	0.0271329	-0.163759	0.473762
17.268	0.0965091	0.0388399	0.497276	0.241468
17.308	0.103358	0.0432148	0.233086	0.449556
17.348	0.0962635	0.0487905	0.277176	0.250407
17.388	0.099252	0.0445516	-0.0921309	0.384739
17.428	0.107555	0.0313994	-0.446109	0.480233
17.468	0.100023	0.0298246	-0.01432	0.255934
17.508	0.0914736	0.042101	0.535321	0.210545
17.548	0.100303	0.0488761	0.321186	0.458729
17.587	0.0886185	0.0524589	0.216485	0.16037
17.629	0.0966933	0.0447526	-0.208095	0.434555
17.668	0.105307	0.0481742	0.203863	0.479004
17.709	0.096854	0.0640244	0.675921	0.235905
17.747	0.105638	0.0721528	0.429087	0.485308
17.787	0.0934409	0.0791716	0.381962	0.174583
17.828	0.10183	0.0719566	-0.162626	0.461273
17.869	0.0946982	0.0680377	-0.037904	0.246537
17.907	0.102732	0.0628347	-0.111129	0.465264
17.948	0.0953363	0.0641857	0.145702	0.24349
17.988	0.0995634	0.0562399	-0.213605	0.401312
18.028	0.108096	0.0470311	-0.274785	0.484996
18.068	0.101014	0.0576873	0.486138	0.265028
18.109	0.0919778	0.073751	0.713015	0.208965
18.148	0.100691	0.0773797	0.252145	0.461327
18.189	0.0891722	0.0814848	0.272416	0.171633
18.228	0.0975433	0.0700756	-0.333701	0.448724
18.268	0.106978	0.0571977	-0.397125	0.492355
18.308	0.0993276	0.0632188	0.32062	0.252017
18.348	0.107922	0.0696402	0.34526	0.48516
18.388	0.0956065	0.0870828	0.784723	0.180676
18.429	0.104182	0.0818337	-0.0740916	0.471833
18.468	0.0977473	0.0890311	0.403451	0.26168
18.508	0.105324	0.0914031	0.226053	0.463345
18.548	0.0978662	0.100387	0.487477	0.249307
18.589	0.102548	0.0868466	-0.36511	0.416016
18.628	0.0956088	0.0718917	-0.467352	0.245664
18.668	0.10469	0.0541447	-0.584292	0.479923
18.707	0.0965612	0.0652548	0.525194	0.233755
18.748	0.105263	0.07321	0.400857	0.474543
18.788	0.0933171	0.0936822	0.908231	0.177284
18.828	0.102127	0.0861469	-0.153351	0.467566
18.867	0.0959432	0.0862532	0.133468	0.256524
18.908	0.103496	0.0792251	-0.144718	0.456651
18.949	0.0962079	0.0825485	0.242514	0.24996
18.988	0.101486	0.0700847	-0.374249	0.422873
19.028	0.0945869	0.0684388	0.0409375	0.244812
19.068	0.103293	0.0626928	-0.121436	0.470345
19.108	0.0943907	0.0647597	0.174647	0.219094
19.149	0.102901	0.0559416	-0.2387	0.463938
19.189	0.0911339	0.0678868	0.549776	0.17188
19.228	0.0997571	0.0667323	0.0556938	0.459703
19.269	0.109154	0.0648187	0.0272197	0.496634
19.308	0.10097	0.0763238	0.556988	0.248474
19.348	0.0936586	0.0839734	0.412821	0.236412
19.388	0.0972028	0.0738216	-0.269961	0.384512
19.428	0.106053	0.0592896	-0.456017	0.481813
19.468	0.0994695	0.0639728	0.271582	0.265849
19.507	0.0990054	-0.00846613	-2.79881	0.34057
19.547	0.103745	-0.112234	-4.05965	0.42236
19.588	0.0916894	-0.122353	-0.553744	0.173887
19.628	0.0979075	-0.207411	-3.50078	0.420403
19.668	0.106118	-0.266464	-2.61419	0.474047
19.707	0.0993191	-0.24054	0.636284	0.26045
19.749	0.108362	-0.25755	-0.993821	0.486914
19.789	0.0982345	-0.210519	1.44787	0.217232
19.831	0.106421	-0.212778	-0.399858	0.469933
19.868	0.100032	-0.170982	1.438	0.263774
19.908	0.0926545	-0.138612	1.00593	0.232071
19.949	0.101258	-0.149532	-0.623808	0.459321
19.987	0.0904295	-0.138638	0.222063	0.174026
20.029	0.0995428	-0.155407	-0.831983	0.456891
20.068	0.109831	-0.168545	-0.758146	0.516316
20.108	0.10257	-0.159502	0.0998723	0.268222
20.149	0.0952312	-0.149579	0.138661	0.243815
20.189	0.100291	-0.174795	-1.20778	0.414268
20.228	0.0937295	-0.191054	-0.911956	0.24393
20.269	0.103508	-0.204351	-0.792974	0.481521
20.307	0.0979653	-0.193911	0.121229	0.269954
20.349	0.109623	-0.176056	0.373573	0.522458
20.388	0.09745	-0.175522	-0.242734	0.185016
20.429	0.106409	-0.179181	-0.402633	0.481691
20.468	0.100308	-0.196568	-0.963582	0.272849
20.507	0.0921295	-0.214837	-1.02492	0.217607
20.548	0.101269	-0.209598	-0.122738	0.465902
20.588	0.0925843	-0.214523	-0.506452	0.215483
20.629	0.10301	-0.211994	-0.225466	0.487672
20.668	0.0988504	-0.221771	-0.708691	0.292653
20.708	0.107424	-0.22208	-0.345006	0.485904
20.749	0.10055	-0.230965	-0.66376	0.270087
20.788	0.0881472	-0.255071	-1.30976	0.149507
20.828	0.0982596	-0.23627	0.350614	0.470314
20.868	0.109409	-0.207088	0.783708	0.522297
20.908	0.101566	-0.213697	-0.568377	0.257451
20.948	0.0948832	-0.228674	-0.904675	0.248552
20.988	0.102567	-0.216091	0.147718	0.455025
21.028	0.0963717	-0.210493	-0.10581	0.259865
21.067	0.107153	-0.188587	0.559687	0.513251
21.108	0.101583	-0.191587	-0.39717	0.287621
21.149	0.0968594	-0.192628	-0.327014	0.281401
21.189	0.102457	-0.173363	0.46238	0.428575
21.228	0.0952713	-0.16484	0.0805831	0.241321
21.269	0.105237	-0.130594	1.05699	0.489867
21.308	0.0992095	-0.130552	-0.194202	0.269953
21.349	0.11008	-0.112077	0.524709	0.521164
21.388	0.0992137	-0.133959	-1.02153	0.211417
21.43	0.109259	-0.137256	-0.32363	0.50199
21.467	0.103961	-0.161305	-1.2169	0.292273
21.507	0.0957186	-0.191465	-1.4182	0.231985
21.547	0.104511	-0.187239	-0.122404	0.475694
21.588	0.0951447	-0.199162	-0.734948	0.218783
21.629	0.104577	-0.168007	0.88782	0.481041
21.669	0.0992037	-0.162543	-0.0389064	0.280052
21.708	0.108676	-0.149449	0.279416	0.501807
21.749	0.103299	-0.162657	-0.727211	0.295979
21.787	0.0922836	-0.186388	-1.21633	0.178048
21.827	0.10214	-0.176957	0.088235	0.480696
21.867	0.0963561	-0.186637	-0.642962	0.264947
21.909	0.104369	-0.169843	0.359667	0.463005
21.949	0.0970407	-0.17704	-0.528854	0.250277
21.988	0.101436	-0.163685	0.268088	0.411381
22.028	0.0950923	-0.16933	-0.465663	0.253523
22.069	0.0985234	-0.156151	0.247936	0.386675
22.109	0.0971672	-0.152082	-0.0716189	0.322698
22.149	0.107854	-0.117447	1.12262	0.51107
22.188	0.0958536	-0.121946	-0.355948	0.18164
22.228	0.104324	-0.107758	0.357438	0.468427
22.268	0.0979929	-0.124375	-0.809693	0.263841
22.308	0.105481	-0.117985	0.0626194	0.462786
22.348	0.0981867	-0.131458	-0.702425	0.252474
22.388	0.101604	-0.123547	0.118968	0.399432
22.429	0.0940036	-0.125381	-0.25359	0.238528
22.468	0.10273	-0.10548	0.607219	0.471437
22.507	0.0952567	-0.101839	-0.0127372	0.237583
22.548	0.105215	-0.074741	0.879298	0.489698
22.587	0.0942547	-0.0812937	-0.37397	0.189371
22.629	0.103616	-0.0747151	0.122876	0.474097
22.668	0.0987174	-0.082736	-0.432596	0.282711
22.709	0.106564	-0.0731727	0.248864	0.471054
22.748	0.099128	-0.078685	-0.324741	0.254
22.789	0.102011	-0.072704	0.109763	0.392204
22.828	0.094421	-0.0814731	-0.459485	0.23316
22.869	0.10294	-0.0722998	0.227159	0.464183
22.909	0.0944392	-0.0703864	-0.0338277	0.224276
22.949	0.104018	-0.0452163	0.876057	0.483797
22.989	0.0922444	-0.0425873	0.034705	0.175686
23.028	0.1009	-0.0242033	0.670773	0.464121
23.068	0.0941738	-0.0367454	-0.525448	0.245529
23.108	0.10154	-0.0511866	-0.618324	0.447465
23.147	0.0943782	-0.0813004	-1.28018	0.238508
23.187	2.15411	0.334446	16.0922	-33.2861
23.227	2.16122	0.342666	0.822271	-7.65303
23.268	2.16726	0.35532	0.995915	-7.65915
23.309	2.1728	0.361272	0.759677	-7.67227
23.348	2.17628	0.360633	0.516381	-7.66158
23.388	2.17984	0.352108	0.208449	-7.67402
23.429	2.18045	0.335136	-0.150077	-7.63938
23.469	2.17991	0.311291	-0.40541	-7.6231
23.508	2.17798	0.281644	-0.689317	-7.59874
23.549	2.17509	0.247085	-0.893709	-7.57769
23.588	2.16719	0.211856	-1.03718	-7.48382
23.629	2.1609	0.172907	-1.16562	-7.48641
23.668	2.15373	0.138031	-1.1343	-7.44609
23.707	2.14573	0.109156	-0.946857	-7.40762
23.748	0.104078	0.770527	25.3523	24.534
23.789	0.111076	0.796769	2.15523	-0.474107
23.828	0.106178	0.827234	2.41258	-0.308821
23.869	0.101812	0.851669	2.17148	-0.303106
23.908	0.112525	0.825837	0.245227	-0.531184
23.948	0.109532	0.840459	1.80901	-0.345943
23.989	0.105087	0.86722	2.27987	-0.313608
24.028	0.10294	0.869523	1.39289	-0.33275
24.069	0.101497	0.864696	1.12042	-0.337644
24.108	0.100409	0.857884	1.02485	-0.337491
24.148	0.113889	0.782364	-1.65848	-0.567107
24.189	0.113054	0.77081	0.733506	-0.385513
24.227	0.112767	0.757244	0.600365	-0.390908
